benchmark,method,seed,seconds,preparation_seconds,evaluation_seconds,iterations,mean_cost,success_rate,violation_rate,blocks,core_blocks,truncated_blocks,frontier_transitions,absorption_samples,status,model_calls,partition_seconds,absorption_seconds,frontier_solve_seconds,frontier_mode,frontier_backend,exact_action_projection,exact_projection_available,exact_projection_mean_width,exact_projection_feasible_rate,exact_projection_activation_rate,exact_projection_clipping_rate,action_regime,control_route,execution_device,scale_size,grid_state_count,block_compression_ratio,scalability_family,transition_regime,noise_scale,noise_model,action_sample_count,action_perturbation_count,action_perturbation_rate,mean_abs_action_deviation,mean_intended_action,mean_executed_action,frontier_hit_entropy,transition_expectation,scenario_count,evaluation_protocol,topology_noise_projection,topology_noise_interval_probability,topology_noise_support_points,support_aware_control,planning_horizon,training_seconds,scala_process_seconds,training_episodes,evaluation_episodes,alpha,gamma,epsilon0,epsilon_decay_factor,min_exploration,reward_mode,success_bonus,potential_scale,partition_variant,training_initialization,training_model_calls,evaluation_model_calls,learned_policy_entries,defaulted_blocks,defaulted_block_ids,source_artifact,partition_source,environment_parity,evaluation_owner,recorded_model_calls,preparation_model_calls,online_model_calls,absorption_model_calls,other_preparation_model_calls,call_count_source,control_and_runtime_source
stochastic_continuous_double_integrator_parking,FineGridVI,1,0.25358389993198216,0.19741689995862544,0.05616599996574223,762,28.898243107774686,0.95,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,720,720,1.0,0.08023985487288078,0.001388888888888889,0.0008056202647243615,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,1,2.0003607999533415,1.9509372001048177,0.049422800075262785,400,7.3795400744312785,1.0,0.0,,,,,,ok,21011,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,681,586,0.8604992657856094,0.07030328229237223,0.012481644640234948,0.0023671509403652394,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,21011,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,1,3.9192216999363154,0.0,3.919200500007719,0,3.69639307235529,1.0,0.0,,,,,,ok,70700,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,304,289,0.9506578947368421,0.0754001377805239,-0.003289473684210526,0.0003207278582003677,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,70700,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,2,38.22077060001902,6.658798000076786,31.561972100054845,2,3.861079218506705,1.0,0.0,6,6,0,44,32,ok,455265,0.13730850000865757,6.520161199849099,0.0006679000798612833,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,195,134,0.6871794871794872,0.05461337553072179,0.03333333333333333,0.027862240739414526,0.4542590357294804,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18517,18517,436748,18517,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,2,0.25197599991224706,0.19614099990576506,0.055833900114521384,762,9.725021201238803,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,671,671,1.0,0.08025039494605184,0.005961251862891207,0.005730599817520047,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,2,2.313829699996859,2.253794699907303,0.06003410019911826,400,9.314535305105395,1.0,0.0,,,,,,ok,22747,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,767,660,0.8604954367666232,0.06897165966817598,0.013689700130378096,0.0073548036590308724,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22747,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,2,3.7205634999554604,0.0,3.720542300026864,0,4.298334574830399,1.0,0.0,,,,,,ok,62211,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,270,260,0.9629629629629629,0.0739436289107784,0.022222222222222223,0.02100907185173851,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,62211,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,3,37.59906209982,5.593814599793404,32.00524710002355,1,3.3436426997416904,1.0,0.0,6,6,0,40,32,ok,493760,0.12684300006367266,5.4658475001342595,0.0005415000487118959,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,198,132,0.6666666666666666,0.05696368693568466,0.03156565656565657,0.030449560401826486,0.42784115483801816,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18572,18572,475188,18572,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,3,0.2585859999526292,0.21178700006566942,0.04679800011217594,762,7.210278643458297,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,654,653,0.9984709480122325,0.07992356545242887,0.00764525993883792,0.009169773390567968,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,3,2.2441195999272168,2.2062919000163674,0.03782660001888871,400,5.52273098772889,1.0,0.0,,,,,,ok,24330,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,525,450,0.8571428571428571,0.06786091262743706,0.01619047619047619,0.011933238077081371,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24330,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,3,4.914301000069827,0.0,4.9142797000240535,0,4.001235052089099,1.0,0.0,,,,,,ok,89746,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,384,374,0.9739583333333334,0.07908643659527095,0.01171875,0.012451637547167348,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,89746,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,4,33.08001019991934,5.648374099982902,27.431635699933395,3,3.822121232903023,1.0,0.0,6,6,0,38,32,ok,462361,0.12108900002203882,5.525901699904352,0.0007476999890059233,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,203,142,0.6995073891625616,0.05822043575358041,-0.0332512315270936,-0.032902470453902335,0.4151873638292971,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18420,18420,443941,18420,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,4,0.2533168001100421,0.19667740003205836,0.056638400070369244,762,12.431798593208494,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,737,737,1.0,0.0818312163685826,-0.009497964721845319,-0.00748807489543372,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,4,2.507276500109583,2.4224604999180883,0.08481510006822646,400,19.336582067263453,0.9,0.0,,,,,,ok,24765,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1015,920,0.9064039408866995,0.07107203657701454,-0.01083743842364532,-0.005557710208036614,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24765,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,4,3.8151338999159634,0.0,3.8151028000283986,0,4.2945316862492025,1.0,0.0,,,,,,ok,67996,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,293,281,0.9590443686006825,0.08002690362755265,-0.02218430034129693,-0.02311546054330138,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,67996,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,5,33.10172399994917,6.247259299969301,26.854464299976826,2,3.4328337618589395,1.0,0.0,6,6,0,43,32,ok,423576,0.1291236998513341,6.116767599945888,0.0006540000904351473,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,185,123,0.6648648648648648,0.05332296003295774,0.016216216216216217,0.011313219291031558,0.48610870053202077,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18412,18412,405164,18412,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,5,0.2617512000724673,0.21262880018912256,0.04912119987420738,762,6.961677665291634,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,586,586,1.0,0.07910698597264303,-0.004266211604095563,-0.001220169083743233,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,5,2.1721954999957234,2.1282816999591887,0.0439130999147892,400,6.703362005920769,1.0,0.0,,,,,,ok,23503,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,613,593,0.967373572593801,0.07660055764000387,-0.0065252854812398045,0.0010929270473734169,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,23503,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,5,3.54866910004057,0.0,3.5486478998791426,0,3.853796535196623,1.0,0.0,,,,,,ok,63348,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,275,265,0.9636363636363636,0.07486871869125983,0.0036363636363636364,0.004989607724231641,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,63348,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,6,33.196291900007054,5.634749200195074,27.56154239992611,3,3.411806955737896,1.0,0.0,6,6,0,38,32,ok,467390,0.12373970006592572,5.509475899860263,0.000892900163307786,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,193,135,0.6994818652849741,0.05349869453976036,-0.0012953367875647669,0.002954095856705802,0.43134749809489564,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,19005,19005,448385,19005,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,6,0.24829769995994866,0.202753399964422,0.04554309998638928,762,8.307247509096488,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,627,627,1.0,0.07779717653055987,0.0007974481658692185,0.0003733094890350458,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,6,2.396605799905956,2.2644809000194073,0.13212429988197982,400,36.657387524185495,0.3,0.0,,,,,,ok,24765,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1894,1858,0.9809926082365364,0.07839855742137405,-0.0013199577613516368,0.000673198104050975,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,24765,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,6,3.168556199874729,0.0,3.1685345000587404,0,3.800329507702822,1.0,0.0,,,,,,ok,53712,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,235,225,0.9574468085106383,0.07436325160182858,-0.014893617021276596,-0.00977760823867173,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,53712,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,7,36.79790360014886,6.544959100196138,30.252943999832496,1,3.2124884968817904,1.0,0.0,6,6,0,39,32,ok,487066,0.21368620009161532,6.330153399845585,0.000524899922311306,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,201,132,0.6567164179104478,0.05028208653073701,0.021144278606965175,0.017530257634121044,0.4191313531322074,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18590,18590,468476,18590,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,7,0.24658549996092916,0.19204610004089773,0.054538399912416935,762,10.46034036835695,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,733,732,0.9986357435197817,0.07684716678095758,0.006139154160982265,0.004681540006543011,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,7,2.3633169000968337,2.3053349999245256,0.05798099981620908,400,11.117614831807549,0.95,0.0,,,,,,ok,22355,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,830,703,0.846987951807229,0.0662275901373333,-0.01144578313253012,0.00046571698952607,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22355,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,7,4.745765700004995,0.0,4.745735700009391,0,3.7371859506491973,1.0,0.0,,,,,,ok,85500,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,368,354,0.9619565217391305,0.07254213680399216,0.01358695652173913,0.009808214500257236,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,85500,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,8,34.3157663999591,5.4762869998812675,28.83947900007479,2,3.2916249182735116,1.0,0.0,6,6,0,42,32,ok,474499,0.12284319987520576,5.352190900128335,0.0006466999184340239,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,200,130,0.65,0.050764168179949075,0.04,0.04309116633325428,0.434554065312331,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18534,18534,455965,18534,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,8,0.30848459992557764,0.21978310006670654,0.08869999996386468,762,9.673450363090133,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,752,751,0.9986702127659575,0.08192293980833124,0.01795212765957447,0.012082851633548185,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,8,2.351590400096029,2.275223399978131,0.07636609999462962,400,11.78141236291039,1.0,0.0,,,,,,ok,22138,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,851,787,0.9247943595769683,0.0757626947651975,0.005287896592244419,0.007743928993320552,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22138,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,8,4.918410399928689,0.0,4.9183889999985695,0,3.9263276077792426,1.0,0.0,,,,,,ok,79302,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,340,329,0.9676470588235294,0.07748401041611601,0.020588235294117647,0.024801962657254678,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,79302,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,SDTA-MDP,9,42.563467799918726,6.064115799963474,36.49935150006786,500,5.816033839610324,1.0,0.0,6,6,0,40,32,ok,599098,0.12485550018027425,5.874604200012982,0.06401839992031455,sampled,sampled-forced,False,False,,,,,continuous-action,adaptive-candidates,cpu,,,,,stochastic,0.05,gaussian-action-noise,244,163,0.6680327868852459,0.05214454351040903,-0.02459016393442623,-0.014176745348510208,0.4210278480273698,Monte Carlo absorption estimates,32,isolated execution environment with common per-seed disturbance stream,bounded-ksigma-representative,0.9544997361036417,3,True,,,,,,,,,,,,,,,,,,,,,,,,,18331,18331,580767,18331,0,complete leaf-dynamics replay,original measured main experiment
stochastic_continuous_double_integrator_parking,FineGridVI,9,0.27957489993423223,0.22394820000045002,0.055625699926167727,762,11.293800175765062,1.0,0.0,,,,,,ok,2240,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,702,702,1.0,0.07438424948661443,-0.004985754985754986,-0.0030621823239853577,,discounted 7-point Gauss-Hermite expectation,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2240,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,TileQ,9,2.1425439999438822,2.0453733999747783,0.09716979996301234,400,19.19758526818937,1.0,0.0,,,,,,ok,22332,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,1325,1100,0.8301886792452831,0.061909225164729874,-0.015849056603773583,-0.0039744104953599235,,sampled Q-learning transitions,0,isolated execution environment,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,22332,,,,,recorded planning or training calls,original measured main experiment
stochastic_continuous_double_integrator_parking,MPC,9,4.82272500009276,0.0,4.822703900048509,0,6.492700253340551,1.0,0.0,,,,,,ok,87183,0.0,,,,,,False,,,,,continuous-action,baseline,cpu,,,,,stochastic,0.05,gaussian-action-noise,374,357,0.9545454545454546,0.07339782825012181,-0.020053475935828877,-0.01019772234290857,,scenario mean,8,isolated execution environment,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,87183,,,,,recorded planning or training calls,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,0,3.4605719999326228,3.43154569998475,0.029026299947872758,20000,21.375,0.85,0.15,16,,,,,ok,19167,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,4,0.2,1.4745000000000001,-7.65,-6.6255,,,,,,,,,,0.8060126,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19167,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19187,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,1,2.955612299928427,2.9305615999847503,0.02505069994367659,20000,13.75,0.95,0.05,16,,,,,ok,19513,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,0,0.0,0.0,-9.25,-9.25,,,,,,,,,,0.3050285,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19513,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19533,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,2,2.880646299981037,2.8557109999847503,0.02493529999628663,20000,15.625,0.9,0.1,16,,,,,ok,18933,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,1,0.05,0.475,-6.625,-6.15,,,,,,,,,,0.2301779,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,18933,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,18953,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,3,2.8354874998970745,2.80871329998475,0.026774199912324548,20000,21.75,0.85,0.15,16,,,,,ok,19731,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,3,0.15,1.0725,-7.875,-6.8025,,,,,,,,,,0.1831802,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19731,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19751,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,4,2.916045800116828,2.88754569998475,0.028500100132077932,20000,25.875,0.8,0.2,16,,,,,ok,19421,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,4,0.2,1.12445,-7.5,-6.875550000000001,,,,,,,,,,0.2620126,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19421,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19441,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,5,2.8609158999945166,2.8201244999847503,0.04079140000976622,20000,17.125,0.9,0.1,16,,,,,ok,19681,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,1,0.05,0.375,-8.125,-7.75,,,,,,,,,,0.1945914,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19681,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19701,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,6,2.8358930001473546,2.81249529998475,0.02339770016260445,20000,17.65,0.9,0.1,16,,,,,ok,19251,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,1,0.05,0.25,-7.9,-8.15,,,,,,,,,,0.1869622,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19251,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19271,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,7,2.834178799951288,2.81181589998475,0.022362899966537952,20000,26.03,0.8,0.2,16,,,,,ok,19395,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,21,3,0.14285714285714285,0.9494761904761905,-7.642857142857143,-6.693380952380953,,,,,,,,,,0.1862828,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19395,21,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19416,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,8,2.906479600031653,2.87851049998475,0.027969100046902895,20000,20.125,0.85,0.15,16,,,,,ok,19255,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,20,1,0.05,0.1,-6.25,-6.15,,,,,,,,,,0.2529774,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19255,20,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19275,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_braking_car,SymPar-Q-Upstream,9,2.8439184000944553,2.81857069998475,0.02534770010970533,20000,40.378,0.65,0.35,16,,,,,ok,19288,2.62553309998475,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,21,6,0.2857142857142857,2.020952380952381,-8.476190476190476,-6.455238095238095,,,,,,,,,,0.1930376,12.797603599959984,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,19288,21,14,2,0 1,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,19309,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
stochastic_point_mass,SymPar-Q-Upstream,0,13.874476400110913,13.266665100026918,0.6078113000839949,20000,15.401917351352111,1.0,0.0,20,,,,,ok,2071461,0.7984074000269175,,,,,,,,,,,,,,,,,,stochastic,0.1,random-action-slip,546,56,0.10256410256410256,0.17765567765567766,2.1758241758241756,2.1373626373626373,,,,,,,,,,12.4682577,119.10187950008549,20000,20,0.1,1.0,1.0,0.99,1e-05,matched-cost,1000.0,10.0,control-refined,mixed-witness,2071461,546,20,0,,zenodo.14620119,SDTA supplied white-box partition + diagnostic control refinement,official Randomized2 stochastic training; Python unified stochastic-protocol evaluation,Python unified stochastic protocol,2072007,,,,,recorded training calls; evaluation transitions excluded,original measured main experiment
